Entity,Code,Day,people_vaccinated_per_hundred,145610-annotations
World,OWID_WRL,2021-11-12,50.97,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-13,51.08,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-14,51.18,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-15,51.25,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-16,51.33,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-17,51.43,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-18,51.52,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-19,53.21,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-20,53.33,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-21,53.41,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-22,53.5,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-23,53.6,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-24,53.75,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-25,53.83,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-26,53.94,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-27,54.03,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-28,54.15,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-29,54.28,Data for China reported at irregular intervals
World,OWID_WRL,2021-11-30,54.41,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-01,54.54,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-02,54.85,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-03,54.93,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-04,55.04,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-05,55.13,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-06,55.23,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-07,55.31,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-08,55.42,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-09,55.56,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-10,55.62,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-11,55.76,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-12,55.84,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-13,55.89,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-14,55.99,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-15,56.08,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-16,56.14,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-17,56.24,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-18,56.4,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-19,56.48,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-20,56.6,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-21,56.67,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-22,56.74,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-23,56.85,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-24,56.93,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-25,56.98,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-26,57.01,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-27,57.09,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-28,57.65,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-29,57.73,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-30,57.8,Data for China reported at irregular intervals
World,OWID_WRL,2021-12-31,57.89,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-01,57.95,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-02,58.03,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-03,58.15,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-04,58.31,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-05,58.43,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-06,58.55,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-07,58.74,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-08,58.79,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-09,58.9,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-10,59.18,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-11,59.3,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-12,59.43,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-13,59.54,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-14,59.63,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-15,59.75,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-16,59.85,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-17,59.97,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-18,60.03,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-19,60.17,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-20,60.26,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-21,60.38,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-22,60.46,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-23,60.54,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-24,60.6,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-25,60.66,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-26,60.73,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-27,60.77,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-28,60.88,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-29,60.94,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-30,60.99,Data for China reported at irregular intervals
World,OWID_WRL,2022-01-31,61.05,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-01,61.12,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-02,61.19,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-03,61.23,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-04,61.31,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-05,61.36,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-06,61.43,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-07,61.5,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-08,61.56,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-09,61.63,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-10,61.67,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-11,61.74,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-12,61.78,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-13,61.87,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-14,61.91,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-15,61.98,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-16,62.03,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-17,62.07,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-18,62.22,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-19,62.33,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-20,62.39,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-21,62.5,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-22,62.55,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-23,62.59,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-24,62.78,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-25,62.84,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-26,62.88,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-27,62.92,Data for China reported at irregular intervals
World,OWID_WRL,2022-02-28,63.23,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-01,63.25,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-02,63.27,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-03,63.29,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-04,63.33,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-05,63.38,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-06,63.48,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-07,63.5,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-08,63.53,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-09,63.57,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-10,63.61,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-11,63.63,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-12,63.65,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-13,63.7,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-14,63.75,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-15,63.81,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-16,63.82,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-17,63.87,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-18,63.92,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-19,63.94,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-20,63.97,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-21,64.01,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-22,64.05,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-23,64.11,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-24,64.17,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-25,64.2,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-26,64.25,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-27,64.29,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-28,64.31,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-29,64.34,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-30,64.38,Data for China reported at irregular intervals
World,OWID_WRL,2022-03-31,64.51,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-01,64.53,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-02,64.54,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-03,64.56,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-04,64.59,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-05,64.62,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-06,64.64,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-07,64.68,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-08,64.7,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-09,64.74,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-10,64.78,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-11,64.81,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-12,64.84,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-13,64.86,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-14,64.87,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-15,64.88,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-16,64.88,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-17,64.89,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-18,64.93,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-19,64.96,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-20,64.97,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-21,64.98,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-22,64.99,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-23,65.02,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-24,65.04,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-25,65.05,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-26,65.19,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-27,65.24,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-28,65.25,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-29,65.27,Data for China reported at irregular intervals
World,OWID_WRL,2022-04-30,65.29,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-01,65.33,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-02,65.34,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-03,65.34,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-04,65.35,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-05,65.37,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-06,65.4,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-07,65.41,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-08,65.49,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-09,65.5,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-10,65.51,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-11,65.52,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-12,65.55,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-13,65.56,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-14,65.57,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-15,65.59,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-16,65.61,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-17,65.61,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-18,65.63,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-19,65.64,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-20,65.65,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-21,65.66,Data for China reported at irregular intervals
World,OWID_WRL,2022-05-22,65.73,Data for China reported at irregular intervals
